No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
5348,30:23.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5349,30:23.0,localhost (),remote (),L2CAP,578,Dynamically Allocated Channel,8060075301711f650000000047fc0000,Sent Connection oriented channel
5350,30:23.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5351,30:23.0,host,controller,HCI_CMD,,,,Sent Read Clock
5352,30:23.0,localhost (),remote (),L2CAP,549,Dynamically Allocated Channel,8060075401711f7d0000000047fc0000,Sent Connection oriented channel
5353,30:23.0,controller,host,HCI_EVT,,,,Rcvd Command Complete (Read Clock)[Malformed Packet]
5354,30:23.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5355,30:23.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5356,30:23.1,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,8060075501711f920000000047fc0000,Sent Connection oriented channel
5357,30:23.1,localhost (),remote (),L2CAP,553,Dynamically Allocated Channel,8060075601711fa90000000047fc0000,Sent Connection oriented channel
5358,30:23.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5359,30:23.1,localhost (),remote (),L2CAP,547,Dynamically Allocated Channel,8060075701711fc00000000047fc0000,Sent Connection oriented channel
5360,30:23.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5361,30:23.1,localhost (),remote (),L2CAP,576,Dynamically Allocated Channel,8060075801711fd70000000047fc0000,Sent Connection oriented channel
5362,30:23.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5363,30:23.2,localhost (),remote (),L2CAP,580,Dynamically Allocated Channel,8060075901711fef0000000047fc0000,Sent Connection oriented channel
5364,30:23.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5365,30:23.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5366,30:23.2,localhost (),remote (),L2CAP,531,Dynamically Allocated Channel,8060075a017120060000000047fc0000,Sent Connection oriented channel
5367,30:23.2,localhost (),remote (),L2CAP,583,Dynamically Allocated Channel,8060075b0171201d0000000047fc0000,Sent Connection oriented channel
5368,30:23.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5369,30:23.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5370,30:23.2,localhost (),remote (),L2CAP,565,Dynamically Allocated Channel,8060075c017120340000000047fc0000,Sent Connection oriented channel
5371,30:23.3,localhost (),remote (),L2CAP,534,Dynamically Allocated Channel,8060075d0171204b0000000047fc0000,Sent Connection oriented channel
5372,30:23.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5373,30:23.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5374,30:23.3,localhost (),remote (),L2CAP,580,Dynamically Allocated Channel,8060075e017120630000000047fc0000,Sent Connection oriented channel
5375,30:23.3,localhost (),remote (),L2CAP,535,Dynamically Allocated Channel,8060075f0171207a0000000047fc0000,Sent Connection oriented channel
5376,30:23.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5377,30:23.3,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,80600760017120910000000047fc0000,Sent Connection oriented channel
5378,30:23.3,localhost (),remote (),L2CAP,545,Dynamically Allocated Channel,80600761017120a90000000047fc0000,Sent Connection oriented channel
5379,30:23.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5380,30:23.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5381,30:23.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5382,30:23.4,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,80600762017120c00000000047fc0000,Sent Connection oriented channel
5383,30:23.4,localhost (),remote (),L2CAP,542,Dynamically Allocated Channel,80600763017120d70000000047fc0000,Sent Connection oriented channel
5384,30:23.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5385,30:23.4,localhost (),remote (),L2CAP,567,Dynamically Allocated Channel,80600764017120ee0000000047fc0000,Sent Connection oriented channel
5386,30:23.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5387,30:23.4,localhost (),remote (),L2CAP,581,Dynamically Allocated Channel,80600765017121060000000047fc0000,Sent Connection oriented channel
5388,30:23.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5389,30:23.5,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,806007660171211d0000000047fc0000,Sent Connection oriented channel
5390,30:23.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5391,30:23.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5392,30:23.5,localhost (),remote (),L2CAP,567,Dynamically Allocated Channel,80600767017121340000000047fc0000,Sent Connection oriented channel
5393,30:23.5,localhost (),remote (),L2CAP,576,Dynamically Allocated Channel,806007680171214b0000000047fc0000,Sent Connection oriented channel
5394,30:23.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5395,30:23.5,localhost (),remote (),L2CAP,534,Dynamically Allocated Channel,80600769017121620000000047fc0000,Sent Connection oriented channel
5396,30:23.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5397,30:23.6,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,8060076a017121790000000047fc0000,Sent Connection oriented channel
5398,30:23.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5399,30:23.6,localhost (),remote (),L2CAP,557,Dynamically Allocated Channel,8060076b017121900000000047fc0000,Sent Connection oriented channel
5400,30:23.6,localhost (),remote (),L2CAP,546,Dynamically Allocated Channel,8060076c017121a80000000047fc0000,Sent Connection oriented channel
5401,30:23.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5402,30:23.6,localhost (),remote (),L2CAP,569,Dynamically Allocated Channel,8060076d017121bf0000000047fc0000,Sent Connection oriented channel
5403,30:23.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5404,30:23.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5405,30:23.6,localhost (),remote (),L2CAP,567,Dynamically Allocated Channel,8060076e017121d70000000047fc0000,Sent Connection oriented channel
5406,30:23.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5407,30:23.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5408,30:23.7,localhost (),remote (),L2CAP,560,Dynamically Allocated Channel,8060076f017121ee0000000047fc0000,Sent Connection oriented channel
5409,30:23.7,localhost (),remote (),L2CAP,559,Dynamically Allocated Channel,80600770017122050000000047fc0000,Sent Connection oriented channel
5410,30:23.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5411,30:23.7,localhost (),remote (),L2CAP,579,Dynamically Allocated Channel,806007710171221c0000000047fc0000,Sent Connection oriented channel
5412,30:23.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5413,30:23.7,localhost (),remote (),L2CAP,566,Dynamically Allocated Channel,80600772017122330000000047fc0000,Sent Connection oriented channel
5414,30:23.8,localhost (),remote (),L2CAP,549,Dynamically Allocated Channel,806007730171224b0000000047fc0000,Sent Connection oriented channel
5415,30:23.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5416,30:23.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5417,30:23.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5418,30:23.8,localhost (),remote (),L2CAP,544,Dynamically Allocated Channel,80600774017122620000000047fc0000,Sent Connection oriented channel
5419,30:23.8,localhost (),remote (),L2CAP,536,Dynamically Allocated Channel,80600775017122790000000047fc0000,Sent Connection oriented channel
5420,30:23.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5421,30:23.8,localhost (),remote (),L2CAP,531,Dynamically Allocated Channel,80600776017122900000000047fc0000,Sent Connection oriented channel
5422,30:23.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5423,30:23.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5424,30:23.9,localhost (),remote (),L2CAP,536,Dynamically Allocated Channel,80600777017122a80000000047fc0000,Sent Connection oriented channel
5425,30:23.9,localhost (),remote (),L2CAP,551,Dynamically Allocated Channel,80600778017122bf0000000047fc0000,Sent Connection oriented channel
5426,30:23.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5427,30:23.9,localhost (),remote (),L2CAP,549,Dynamically Allocated Channel,80600779017122d60000000047fc0000,Sent Connection oriented channel
5428,30:23.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5429,30:23.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5430,30:23.9,localhost (),remote (),L2CAP,579,Dynamically Allocated Channel,8060077a017122ed0000000047fc0000,Sent Connection oriented channel
5431,30:23.9,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,8060077b017123040000000047fc0000,Sent Connection oriented channel
5432,30:24.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5433,30:24.0,localhost (),remote (),L2CAP,534,Dynamically Allocated Channel,8060077c0171231b0000000047fc0000,Sent Connection oriented channel
5434,30:24.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5435,30:24.0,localhost (),remote (),L2CAP,538,Dynamically Allocated Channel,8060077d017123320000000047fc0000,Sent Connection oriented channel
5436,30:24.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5437,30:24.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5438,30:24.0,localhost (),remote (),L2CAP,584,Dynamically Allocated Channel,8060077e0171234a0000000047fc0000,Sent Connection oriented channel
5439,30:24.0,localhost (),remote (),L2CAP,582,Dynamically Allocated Channel,8060077f017123610000000047fc0000,Sent Connection oriented channel
5440,30:24.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5441,30:24.1,localhost (),remote (),L2CAP,561,Dynamically Allocated Channel,80600780017123790000000047fc0000,Sent Connection oriented channel
5442,30:24.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5443,30:24.1,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,806007810171238f0000000047fc0000,Sent Connection oriented channel
5444,30:24.1,localhost (),remote (),L2CAP,580,Dynamically Allocated Channel,80600782017123a70000000047fc0000,Sent Connection oriented channel
5445,30:24.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5446,30:24.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5447,30:24.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5448,30:24.1,localhost (),remote (),L2CAP,586,Dynamically Allocated Channel,80600783017123be0000000047fc0000,Sent Connection oriented channel
5449,30:24.2,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,80600784017123d50000000047fc0000,Sent Connection oriented channel
5450,30:24.2,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,80600785017123ec0000000047fc0000,Sent Connection oriented channel
5451,30:24.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5452,30:24.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5453,30:24.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5454,30:24.2,localhost (),remote (),L2CAP,569,Dynamically Allocated Channel,80600786017124030000000047fc0000,Sent Connection oriented channel
5455,30:24.2,localhost (),remote (),L2CAP,579,Dynamically Allocated Channel,806007870171241b0000000047fc0000,Sent Connection oriented channel
5456,30:24.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5457,30:24.3,localhost (),remote (),L2CAP,567,Dynamically Allocated Channel,80600788017124320000000047fc0000,Sent Connection oriented channel
5458,30:24.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5459,30:24.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5460,30:24.3,localhost (),remote (),L2CAP,555,Dynamically Allocated Channel,80600789017124490000000047fc0000,Sent Connection oriented channel
5461,30:24.3,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,8060078a017124600000000047fc0000,Sent Connection oriented channel
5462,30:24.3,localhost (),remote (),L2CAP,538,Dynamically Allocated Channel,8060078b017124770000000047fc0000,Sent Connection oriented channel
5463,30:24.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5464,30:24.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5465,30:24.3,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,8060078c0171248f0000000047fc0000,Sent Connection oriented channel
5466,30:24.4,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,8060078d017124a60000000047fc0000,Sent Connection oriented channel
5467,30:24.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5468,30:24.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5469,30:24.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5470,30:24.4,localhost (),remote (),L2CAP,571,Dynamically Allocated Channel,8060078e017124bd0000000047fc0000,Sent Connection oriented channel
5471,30:24.4,localhost (),remote (),L2CAP,582,Dynamically Allocated Channel,8060078f017124d50000000047fc0000,Sent Connection oriented channel
5472,30:24.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5473,30:24.4,localhost (),remote (),L2CAP,554,Dynamically Allocated Channel,80600790017124ec0000000047fc0000,Sent Connection oriented channel
5474,30:24.5,localhost (),remote (),L2CAP,536,Dynamically Allocated Channel,80600791017125030000000047fc0000,Sent Connection oriented channel
5475,30:24.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5476,30:24.5,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,806007920171251b0000000047fc0000,Sent Connection oriented channel
5477,30:24.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5478,30:24.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5479,30:24.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5480,30:24.5,localhost (),remote (),L2CAP,586,Dynamically Allocated Channel,80600793017125310000000047fc0000,Sent Connection oriented channel
5481,30:24.5,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,80600794017125480000000047fc0000,Sent Connection oriented channel
5482,30:24.6,localhost (),remote (),L2CAP,535,Dynamically Allocated Channel,80600795017125600000000047fc0000,Sent Connection oriented channel
5483,30:24.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5484,30:24.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5485,30:24.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5486,30:24.6,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,80600796017125770000000047fc0000,Sent Connection oriented channel
5487,30:24.6,localhost (),remote (),L2CAP,568,Dynamically Allocated Channel,806007970171258e0000000047fc0000,Sent Connection oriented channel
5488,30:24.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5489,30:24.6,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,80600798017125a50000000047fc0000,Sent Connection oriented channel
5490,30:24.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5491,30:24.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5492,30:24.6,localhost (),remote (),L2CAP,557,Dynamically Allocated Channel,80600799017125bd0000000047fc0000,Sent Connection oriented channel
5493,30:24.7,localhost (),remote (),L2CAP,534,Dynamically Allocated Channel,8060079a017125d40000000047fc0000,Sent Connection oriented channel
5494,30:24.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5495,30:24.7,localhost (),remote (),L2CAP,554,Dynamically Allocated Channel,8060079b017125eb0000000047fc0000,Sent Connection oriented channel
5496,30:24.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5497,30:24.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5498,30:24.7,localhost (),remote (),L2CAP,578,Dynamically Allocated Channel,8060079c017126020000000047fc0000,Sent Connection oriented channel
5499,30:24.7,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,8060079d0171261a0000000047fc0000,Sent Connection oriented channel
5500,30:24.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5501,30:24.8,localhost (),remote (),L2CAP,549,Dynamically Allocated Channel,8060079e017126310000000047fc0000,Sent Connection oriented channel
5502,30:24.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
